Key,Serie,Episode,Path,From_Sec,To_Sec,Duration,Pausa1,Pausa2,Played,EpisodesPerShow
K0841,Pitufos,20 El Bebe Pitufo,P:/TVBoomerang/Series/Pitufos/20 El Bebe Pitufo.mp4,0,704,704,0,0,N,2
K0842,Pitufos,21 El Pitufo Falso,P:/TVBoomerang/Series/Pitufos/21 El Pitufo Falso.mp4,0,693,693,0,0,N,2
K0843,Pitufos,22 Poeta y Pintor,P:/TVBoomerang/Series/Pitufos/22 Poeta y Pintor.mp4,0,1292,1292,448.94,624.67,N,1
K0844,Pitufos,24 Los Pitufos Morados,P:/TVBoomerang/Series/Pitufos/24 Los Pitufos Morados.mp4,55.5,767,767,0,0,N,2
K0845,Pitufos,25 La Fuente De La Juventud,P:/TVBoomerang/Series/Pitufos/25 La Fuente De La Juventud.mp4,0,1356,1356,405.66,689.07,N,1
K0846,Pitufos,26 La Mixtura Amplificadora,P:/TVBoomerang/Series/Pitufos/26 La Mixtura Amplificadora.mp4,55.5,766,766,0,0,N,2
K0847,Pitufos,27 La Absopitufiasombrosa Maquina,P:/TVBoomerang/Series/Pitufos/27 La Absopitufiasombrosa Maquina.mp4,0,704,704,0,0,N,2
K0848,Pitufos,28 El Centesimo Pitufo,P:/TVBoomerang/Series/Pitufos/28 El Centesimo Pitufo.mp4,55.5,767,767,0,0,N,2
K0849,Pitufos,29 La Abominable Bestia De La Nieve,P:/TVBoomerang/Series/Pitufos/29 La Abominable Bestia De La Nieve.mp4,0,706,706,0,0,N,2
K0850,Pitufos,30 Gargamel El Generoso,P:/TVBoomerang/Series/Pitufos/30 Gargamel El Generoso.mp4,55.5,771,771,0,0,N,2
K0851,Pitufos,31 El Pitufo Vanidoso,P:/TVBoomerang/Series/Pitufos/31 El Pitufo Vanidoso.mp4,55.5,693,693,0,0,N,2
K0852,Pitufos,32 Ahora Los Pitufeas Y Ahora No,P:/TVBoomerang/Series/Pitufos/32 Ahora Los Pitufeas Y Ahora No.mp4,55.5,768,768,0,0,N,2
K0853,Pitufos,33 La Gran Sequia,P:/TVBoomerang/Series/Pitufos/33 La Gran Sequia.mp4,55.5,764,764,0,0,N,2
K0854,Pitufos,34 El Pitufo Aprendiz,P:/TVBoomerang/Series/Pitufos/34 El Pitufo Aprendiz.mp4,55.5,664,664,0,0,N,2
K0855,Pitufos,35 Sopa A La Pitufo,P:/TVBoomerang/Series/Pitufos/35 Sopa A La Pitufo.mp4,0,1357,1357,406.19,689.63,N,1
K0856,Pitufos,36 El Pituforobotin,P:/TVBoomerang/Series/Pitufos/36 El Pituforobotin.mp4,0,1356,1356,316.99,688.41,N,1
K0857,Pitufos,37 Rebotilla Problemon,P:/TVBoomerang/Series/Pitufos/37 Rebotilla Problemon.mp4,0,704,704,0,0,N,2
K0858,Pitufos,38 Las Zapatillas de Pitufina,P:/TVBoomerang/Series/Pitufos/38 Las Zapatillas de Pitufina.mp4,0,1356,1356,364.47,688.92,N,1
K0859,Pitufos,39 Los Pitufos Y El Arbol Del Dinero,P:/TVBoomerang/Series/Pitufos/39 Los Pitufos Y El Arbol Del Dinero.mp4,55.5,768,768,0,0,N,2
K0860,Pitufos,40 El Pitufo Que No Podia Decir No,P:/TVBoomerang/Series/Pitufos/40 El Pitufo Que No Podia Decir No.mp4,0,1352,1352,484.65,739.85,N,1
K0861,Pitufos,41 Las Aventuras De Pitufo Robin,P:/TVBoomerang/Series/Pitufos/41 Las Aventuras De Pitufo Robin.mp4,0,1353,1353,389.15,766.14,N,1
K0862,Pitufos,42 El Dragon Malvado,P:/TVBoomerang/Series/Pitufos/42 El Dragon Malvado.mp4,0,1280,1280,342.84,625.05,N,1
K0863,Pitufos,43 Pitufos Helados,P:/TVBoomerang/Series/Pitufos/43 Pitufos Helados.mp4,55.5,768,768,0,0,N,2
K0864,Pitufos,44 La Amiga De Pitufina,P:/TVBoomerang/Series/Pitufos/44 La Amiga De Pitufina.mp4,55.5,768,768,0,0,N,2
K0865,Pitufos,46 La Venganza de los Pitufos,P:/TVBoomerang/Series/Pitufos/46 La Venganza de los Pitufos.mp4,55.5,767,767,0,0,N,2
K0866,Pitufos,47 Los Tres Pitufos Mosqueteros,P:/TVBoomerang/Series/Pitufos/47 Los Tres Pitufos Mosqueteros.mp4,0,1355,1355,479.1,755.62,N,1
K0867,Pitufos,48 Gargamel va al cielo!,P:/TVBoomerang/Series/Pitufos/48 Gargamel va al cielo!.mp4,0,641,641,0,0,N,2
K0868,Pitufos,49 El Pitufo Y El Extraterrestre,P:/TVBoomerang/Series/Pitufos/49 El Pitufo Y El Extraterrestre.mp4,55.5,767,767,0,0,N,2
K0869,Pitufos,51 Rechillido,P:/TVBoomerang/Series/Pitufos/51 Rechillido.mp4,55.5,768,768,0,0,N,2
K0870,Pitufos,52 La Formula Aniquiladora,P:/TVBoomerang/Series/Pitufos/52 La Formula Aniquiladora.mp4,55.5,768,768,0,0,N,2
K0871,Pitufos,54 Educando A Goloso,P:/TVBoomerang/Series/Pitufos/54 Educando A Goloso.mp4,0,705,705,0,0,N,2
K0872,Pitufos,55 No Desperdicies Pitufo,P:/TVBoomerang/Series/Pitufos/55 No Desperdicies Pitufo.mp4,55.5,767,767,0,0,N,2
K0873,Pitufos,60 Por Amor A Gargamel,P:/TVBoomerang/Series/Pitufos/60 Por Amor A Gargamel.mp4,55.5,766,766,0,0,N,2
K0874,Pitufos,61 Los Pitufos En El Laberinto,P:/TVBoomerang/Series/Pitufos/61 Los Pitufos En El Laberinto.mp4,55.5,761,761,0,0,N,2
K0875,Pitufos,62 El Castillo Encantado,P:/TVBoomerang/Series/Pitufos/62 El Castillo Encantado.mp4,0,1452,1452,807.59,0,N,1
K0876,Pitufos,63 Pitufos Al Mar,P:/TVBoomerang/Series/Pitufos/63 Pitufos Al Mar.mp4,0,1359,1359,435.74,737.8,N,1
K0877,Pitufos,64 Una Buena Accion Merece Otra,P:/TVBoomerang/Series/Pitufos/64 Una Buena Accion Merece Otra.mp4,55.5,767,767,0,0,N,2
K0878,Pitufos,65 La Calamidad Azul,P:/TVBoomerang/Series/Pitufos/65 La Calamidad Azul.mp4,0,1340,1340,311.71,747.55,N,1
K0879,Pitufos,66 El Que Rie El ultimo,P:/TVBoomerang/Series/Pitufos/66 El Que Rie El ultimo.mp4,55.5,768,768,0,0,N,2
K0880,Pitufos,68 El Anillo De Castillac,P:/TVBoomerang/Series/Pitufos/68 El Anillo De Castillac.mp4,0,1456,1456,780.36,0,N,1
K0881,Pitufos,69 El Cielo Esta Cayendo,P:/TVBoomerang/Series/Pitufos/69 El Cielo Esta Cayendo.mp4,55.5,768,768,0,0,N,2
K0882,Pitufos,70 El Pitufo renegado,P:/TVBoomerang/Series/Pitufos/70 El Pitufo renegado.mp4,0,688,688,0,0,N,2
K0883,Pitufos,71 El Regreso De Pitufo Robotin,P:/TVBoomerang/Series/Pitufos/71 El Regreso De Pitufo Robotin.mp4,0,1456,1456,618.73,0,N,1
K0884,Pitufos,72 El Pequeno Gigante,P:/TVBoomerang/Series/Pitufos/72 El Pequeno Gigante.mp4,0,1359,1359,335.62,732.16,N,1
K0885,Pitufos,73 La Burbuja De Miedoso,P:/TVBoomerang/Series/Pitufos/73 La Burbuja De Miedoso.mp4,55.5,726,726,0,0,N,2
K0886,Pitufos,74 Pitufo Dormilon,P:/TVBoomerang/Series/Pitufos/74 Pitufo Dormilon.mp4,55.5,767,767,0,0,N,2
K0887,Pitufos,77 Torpe Adivina el Futuro,P:/TVBoomerang/Series/Pitufos/77 Torpe Adivina el Futuro.mp4,55.5,767,767,0,0,N,2
K0888,Pitufos,78 Los Pitufos Sonambulos,P:/TVBoomerang/Series/Pitufos/78 Los Pitufos Sonambulos.mp4,55.5,769,769,0,0,N,2
K0889,Pitufos,79 No Quiero Flores,P:/TVBoomerang/Series/Pitufos/79 No Quiero Flores.mp4,55.5,768,768,0,0,N,2
K0890,Pitufos,80 El Bueno El Malo Y Pitufo,P:/TVBoomerang/Series/Pitufos/80 El Bueno El Malo Y Pitufo.mp4,0,1359,1359,421.74,745.08,N,1
K0891,Pitufos,81 Quiero Una Trufa,P:/TVBoomerang/Series/Pitufos/81 Quiero Una Trufa.mp4,0,1356,1356,502.89,744.28,N,1
K0892,Pitufos,82 De Lo Que Estan Hecho Los Suenos,P:/TVBoomerang/Series/Pitufos/82 De Lo Que Estan Hecho Los Suenos.mp4,55.5,766,766,0,0,N,2
K0893,Pitufos,83 La Caja De Trucos Traicioneros,P:/TVBoomerang/Series/Pitufos/83 La Caja De Trucos Traicioneros.mp4,55.5,768,768,0,0,N,2
K0894,Pitufos,84 El Matrimonio de Papa,P:/TVBoomerang/Series/Pitufos/84 El Matrimonio de Papa.mp4,0,1351,1351,470.32,750.63,N,1
K0895,Pitufos,85 Todo Esta Bien Si Termina Bien,P:/TVBoomerang/Series/Pitufos/85 Todo Esta Bien Si Termina Bien.mp4,0,1358,1358,390.07,750.1,N,1
K0896,Pitufos,86 Habia Una Vez Una Luna Azul,P:/TVBoomerang/Series/Pitufos/86 Habia Una Vez Una Luna Azul.mp4,0,1354,1354,359.07,743.42,N,1
K0897,Pitufos,88 La Brigada De Los Pitufos,P:/TVBoomerang/Series/Pitufos/88 La Brigada De Los Pitufos.mp4,55.5,760,760,0,0,N,2
K0898,Pitufos,89 El Mago Alado,P:/TVBoomerang/Series/Pitufos/89 El Mago Alado.mp4,55.5,762,762,0,0,N,2
K0899,Pitufos,90 Todo Retrato Tiene Una Historia,P:/TVBoomerang/Series/Pitufos/90 Todo Retrato Tiene Una Historia.mp4,0,1358,1358,354.43,762.53,N,1
K0900,Pitufos,91 El Primer Telepitufo,P:/TVBoomerang/Series/Pitufos/91 El Primer Telepitufo.mp4,0,691,691,0,0,N,2
K0901,Pitufos,93 Los Pendientes Magicos,P:/TVBoomerang/Series/Pitufos/93 Los Pendientes Magicos.mp4,0,688,688,0,0,N,2
K0902,Pitufos,94 Las ultimas Fresas Salvajes,P:/TVBoomerang/Series/Pitufos/94 Las ultimas Fresas Salvajes.mp4,0,1358,1358,422.93,758.26,N,1
K0903,Pitufos,95 Un Poco De Auto Estima,P:/TVBoomerang/Series/Pitufos/95 Un Poco De Auto Estima.mp4,55.5,760,760,0,0,N,2
K0904,Pitufos,96 El Principe Azul De Hogata,P:/TVBoomerang/Series/Pitufos/96 El Principe Azul De Hogata.mp4,55.5,763,763,0,0,N,2
K0905,Pitufos,97 El Huevo Podrido,P:/TVBoomerang/Series/Pitufos/97 El Huevo Podrido.mp4,55.5,762,762,0,0,N,2
K0906,Pitufos,98 La Lagrima De Un Pitufo,P:/TVBoomerang/Series/Pitufos/98 La Lagrima De Un Pitufo.mp4,55.5,763,763,0,0,N,2
K0907,Pitufos,99 El Curandero Milagroso,P:/TVBoomerang/Series/Pitufos/99 El Curandero Milagroso.mp4,0,1356,1356,367.73,740.93,N,1
K0908,Pitufos,100 Como Hacer Un Arco Iris,P:/TVBoomerang/Series/Pitufos/100 Como Hacer Un Arco Iris.mp4,0,698,698,0,0,N,2
K0909,Pitufos,102 Pitufina Tu Seras Mia,P:/TVBoomerang/Series/Pitufos/102 Pitufina Tu Seras Mia.mp4,55.5,764,764,0,0,N,2
K0910,Pitufos,103 Pitufos Lenadores,P:/TVBoomerang/Series/Pitufos/103 Pitufos Lenadores.mp4,55.5,675,675,0,0,N,2
K0911,Pitufos,105 La novia del Genio,P:/TVBoomerang/Series/Pitufos/105 La novia del Genio.mp4,0,1356,1356,423.91,733.32,N,1
K0912,Pitufos,106 Habla por ti mismo Granjero,P:/TVBoomerang/Series/Pitufos/106 Habla por ti mismo Granjero.mp4,55.5,764,764,0,0,N,2
K0913,Pitufos,107 Una choza no es un hogar,P:/TVBoomerang/Series/Pitufos/107 Una choza no es un hogar.mp4,55.5,762,762,0,0,N,2
K0914,Pitufos,108 La Flor Del Olvido,P:/TVBoomerang/Series/Pitufos/108 La Flor Del Olvido.mp4,55.5,725,725,0,0,N,2
K0915,Pitufos,113 La capsula del tiempo de los pitufos,P:/TVBoomerang/Series/Pitufos/113 La capsula del tiempo de los pitufos.mp4,0,1271,1271,306.28,677.12,N,1
K0916,Pitufos,117 Armonia La Estrella De La Funcion,P:/TVBoomerang/Series/Pitufos/117 Armonia La Estrella De La Funcion.mp4,55.5,759,759,0,0,N,2
K0917,Pitufos,118 El premio pitufo de oro,P:/TVBoomerang/Series/Pitufos/118 El premio pitufo de oro.mp4,0,1357,1357,371.01,743.44,N,1
K0918,Pitufos,120 El Corazon De Fortachon,P:/TVBoomerang/Series/Pitufos/120 El Corazon De Fortachon.mp4,55.5,762,762,0,0,N,2
K0919,Pitufos,123 Especial De Halloween,P:/TVBoomerang/Series/Pitufos/123 Especial De Halloween.mp4,0,1356,1356,488.51,743.68,N,1
K0920,Pitufos,125 Dia De Los Inocentes,P:/TVBoomerang/Series/Pitufos/125 Dia De Los Inocentes.mp4,0,690,690,0,0,N,2
K0921,Pitufos,126 La varita magica,P:/TVBoomerang/Series/Pitufos/126 La varita magica.mp4,0,690,690,0,0,N,2
K0922,Pitufos,127 La Primera Navidad del Bebe Pitufo,P:/TVBoomerang/Series/Pitufos/127 La Primera Navidad del Bebe Pitufo.mp4,0,1269,1269,634.19,0,N,1
K0923,Pitufos,128 La belleza es superficial,P:/TVBoomerang/Series/Pitufos/128 La belleza es superficial.mp4,0,687,687,0,0,N,2
K0924,Pitufos,130 Una Campana Para Azrael,P:/TVBoomerang/Series/Pitufos/130 Una Campana Para Azrael.mp4,55.5,762,762,0,0,N,2
K0925,Pitufos,131 La Mejor Memoria De La Aldea,P:/TVBoomerang/Series/Pitufos/131 La Mejor Memoria De La Aldea.mp4,55.5,762,762,0,0,N,2
K0926,Pitufos,133 De Tal Palo Tal Astilla,P:/TVBoomerang/Series/Pitufos/133 De Tal Palo Tal Astilla.mp4,55.5,702,702,0,0,N,2
K0927,Pitufos,134 Regalo Para El Dia De Papá Pitufo,P:/TVBoomerang/Series/Pitufos/134 Regalo Para El Dia De Papá Pitufo.mp4,0,668,668,0,0,N,2
K0928,Pitufos,135 El Buen Vecino De Pitufo,P:/TVBoomerang/Series/Pitufos/135 El Buen Vecino De Pitufo.mp4,55.5,763,763,0,0,N,2
K0929,Pitufos,137 El Gorro De Vanidoso,P:/TVBoomerang/Series/Pitufos/137 El Gorro De Vanidoso.mp4,0,691,691,0,0,N,2
K0930,Pitufos,138 Las Pitulimpiadas,P:/TVBoomerang/Series/Pitufos/138 Las Pitulimpiadas.mp4,0,1326,1326,645.28,0,N,1
K0931,Pitufos,140 Poema Al Tiempo,P:/TVBoomerang/Series/Pitufos/140 Poema Al Tiempo.mp4,55.5,753,753,0,0,N,2
K0932,Pitufos,141 Simbolos De Sabiduria,P:/TVBoomerang/Series/Pitufos/141 Simbolos De Sabiduria.mp4,55.5,741,741,0,0,N,2
K0933,Pitufos,148 El tiempo corre Pitufos,P:/TVBoomerang/Series/Pitufos/148 El tiempo corre Pitufos.mp4,0,684,684,0,0,N,2
K0934,Pitufos,149 El Pitufo Amo,P:/TVBoomerang/Series/Pitufos/149 El Pitufo Amo.mp4,0,1329,1329,428.08,737.69,N,1
K0935,Pitufos,150 Una Mascota Para Bebe Pitufo,P:/TVBoomerang/Series/Pitufos/150 Una Mascota Para Bebe Pitufo.mp4,0,677,677,0,0,N,2
K0936,Pitufos,153 El Hechizo Increible,P:/TVBoomerang/Series/Pitufos/153 El Hechizo Increible.mp4,0,1263,1263,385.02,662.83,N,1
K0937,Pitufos,401 Especial De Pascua,P:/TVBoomerang/Series/Pitufos/401 Especial De Pascua.mp4,0,1362,1362,725.74,0,N,1
K0938,Pitufos,402 Especial de Navidad,P:/TVBoomerang/Series/Pitufos/402 Especial de Navidad.mp4,0,1382,1382,581.26,0,N,1
K0939,Pitufos,403 Mi Pitufo Valentin,P:/TVBoomerang/Series/Pitufos/403 Mi Pitufo Valentin.mp4,0,1336,1336,649.08,0,N,1
K0940,Pitufos,Intro,P:/TVBoomerang/Series/Pitufos/Intro.mp4,0,57,57,0,0,N,2
K0941,Pitufos,Ending,P:/TVBoomerang/Series/Pitufos/Ending.mp4,0,32,32,0,0,N,2
K0942,Pokemon,T01 01 Pokemon yo te elijo,P:/TVBoomerang/Series/Pokemon/T01 01 Pokemon yo te elijo.mp4,0,1342,1342,447.33,894.67,Y,1
K0943,Pokemon,T01 02 Emergencia Pokemon!,P:/TVBoomerang/Series/Pokemon/T01 02 Emergencia Pokemon!.mp4,0,1341,1341,447,894,Y,1
K0944,Pokemon,T01 03 Ash captura un Pokemon,P:/TVBoomerang/Series/Pokemon/T01 03 Ash captura un Pokemon.mp4,0,1342,1342,447.33,894.67,Y,1
K0945,Pokemon,T01 04 El desafio del Samurai,P:/TVBoomerang/Series/Pokemon/T01 04 El desafio del Samurai.mp4,0,1342,1342,447.33,894.67,Y,1
K0946,Pokemon,T01 05 Combate en Ciudad Plateada,P:/TVBoomerang/Series/Pokemon/T01 05 Combate en Ciudad Plateada.mp4,0,1342,1342,447.33,894.67,Y,1
K0947,Pokemon,T01 06 Clefairy y la Roca Lunar,P:/TVBoomerang/Series/Pokemon/T01 06 Clefairy y la Roca Lunar.mp4,0,1342,1342,447.33,894.67,Y,1
K0948,Pokemon,T01 07 Las flores acuaticas de Ciudad Celeste,P:/TVBoomerang/Series/Pokemon/T01 07 Las flores acuaticas de Ciudad Celeste.mp4,0,1342,1342,447.33,894.67,Y,1
K0949,Pokemon,T01 08 El camino hacia la Liga Pokemon,P:/TVBoomerang/Series/Pokemon/T01 08 El camino hacia la Liga Pokemon.mp4,0,1342,1342,447.33,894.67,Y,1
K0950,Pokemon,T01 09 La escuela de los golpes duros,P:/TVBoomerang/Series/Pokemon/T01 09 La escuela de los golpes duros.mp4,0,1342,1342,447.33,894.67,Y,1
K0951,Pokemon,T01 10 Bulbasaur y la Aldea Secreta,P:/TVBoomerang/Series/Pokemon/T01 10 Bulbasaur y la Aldea Secreta.mp4,0,1342,1342,447.33,894.67,Y,1
K0952,Pokemon,T01 11 Charmander el Pokemon abandonado,P:/TVBoomerang/Series/Pokemon/T01 11 Charmander el Pokemon abandonado.mp4,0,1342,1342,447.33,894.67,Y,1
K0953,Pokemon,T01 12 El Escuadron de Squirtle,P:/TVBoomerang/Series/Pokemon/T01 12 El Escuadron de Squirtle.mp4,0,1341,1341,447,894,Y,1
K0954,Pokemon,T01 13 Misterio en el Faro,P:/TVBoomerang/Series/Pokemon/T01 13 Misterio en el Faro.mp4,0,1342,1342,447.33,894.67,Y,1
K0955,Pokemon,T01 14 Duelo electrico,P:/TVBoomerang/Series/Pokemon/T01 14 Duelo electrico.mp4,0,1342,1342,447.33,894.67,Y,1
K0956,Pokemon,T01 15 Batalla a bordo del Santa Anna,P:/TVBoomerang/Series/Pokemon/T01 15 Batalla a bordo del Santa Anna.mp4,0,1342,1342,447.33,894.67,Y,1
K0957,Pokemon,T01 16 Naufragio Pokemon,P:/TVBoomerang/Series/Pokemon/T01 16 Naufragio Pokemon.mp4,0,1342,1342,447.33,894.67,Y,1
K0958,Pokemon,T01 17 La Isla de los Pokemon Gigantes,P:/TVBoomerang/Series/Pokemon/T01 17 La Isla de los Pokemon Gigantes.mp4,0,1341,1341,447,894,Y,1
K0959,Pokemon,T01 19 Tentacool y Tentacruel,P:/TVBoomerang/Series/Pokemon/T01 19 Tentacool y Tentacruel.mp4,0,1342,1342,447.33,894.67,Y,1
K0960,Pokemon,T01 20 El fantasma del Pico de la Doncella,P:/TVBoomerang/Series/Pokemon/T01 20 El fantasma del Pico de la Doncella.mp4,0,1342,1342,447.33,894.67,Y,1
K0961,Pokemon,T01 21 Adios Butterfree,P:/TVBoomerang/Series/Pokemon/T01 21 Adios Butterfree.mp4,0,1342,1342,447.33,894.67,Y,1
K0962,Pokemon,T01 22 Abra y el duelo psiquico,P:/TVBoomerang/Series/Pokemon/T01 22 Abra y el duelo psiquico.mp4,0,1342,1342,447.33,894.67,Y,1
K0963,Pokemon,T01 23 La Torre del Terror,P:/TVBoomerang/Series/Pokemon/T01 23 La Torre del Terror.mp4,0,1342,1342,447.33,894.67,Y,1
K0964,Pokemon,T01 24 Haunter contra Kadabra,P:/TVBoomerang/Series/Pokemon/T01 24 Haunter contra Kadabra.mp4,0,1342,1342,447.33,894.67,Y,1
K0965,Pokemon,T01 25 Primeape se vuelve loco,P:/TVBoomerang/Series/Pokemon/T01 25 Primeape se vuelve loco.mp4,0,1342,1342,447.33,894.67,Y,1
K0966,Pokemon,T01 26 Aromas Pokemon!,P:/TVBoomerang/Series/Pokemon/T01 26 Aromas Pokemon!.mp4,0,1341,1341,447,894,Y,1
K0967,Pokemon,T01 27 La siesta de Hypno,P:/TVBoomerang/Series/Pokemon/T01 27 La siesta de Hypno.mp4,0,1341,1341,447,894,Y,1
K0968,Pokemon,T01 28 Moda Pokemon,P:/TVBoomerang/Series/Pokemon/T01 28 Moda Pokemon.mp4,0,1342,1342,447.33,894.67,Y,1
K0969,Pokemon,T01 29 El Pokemon golpeador,P:/TVBoomerang/Series/Pokemon/T01 29 El Pokemon golpeador.mp4,0,1342,1342,447.33,894.67,Y,1
K0970,Pokemon,T01 30 Hurra por Magnemite,P:/TVBoomerang/Series/Pokemon/T01 30 Hurra por Magnemite.mp4,0,1341,1341,447,894,Y,1
K0971,Pokemon,T01 31 Saquen a esos Diglett!,P:/TVBoomerang/Series/Pokemon/T01 31 Saquen a esos Diglett!.mp4,0,1342,1342,447.33,894.67,Y,1
K0972,Pokemon,T01 32 El duelo Pokemon ninja,P:/TVBoomerang/Series/Pokemon/T01 32 El duelo Pokemon ninja.mp4,0,1341,1341,447,894,Y,1
K0973,Pokemon,T01 33 La gran carrera!,P:/TVBoomerang/Series/Pokemon/T01 33 La gran carrera!.mp4,0,1342,1342,447.33,894.67,Y,1
K0974,Pokemon,T01 34 El chico Kangaskhan,P:/TVBoomerang/Series/Pokemon/T01 34 El chico Kangaskhan.mp4,0,1342,1342,447.33,894.67,Y,1
K0975,Pokemon,T01 36 La banda del puente,P:/TVBoomerang/Series/Pokemon/T01 36 La banda del puente.mp4,0,1341,1341,447,894,Y,1
K0976,Pokemon,T01 37 La misteriosa mansion Ditto,P:/TVBoomerang/Series/Pokemon/T01 37 La misteriosa mansion Ditto.mp4,0,1341,1341,447,894,N,1
K0977,Pokemon,T01 39 Adios Pikachu,P:/TVBoomerang/Series/Pokemon/T01 39 Adios Pikachu.mp4,0,1342,1342,447.33,894.67,N,1
K0978,Pokemon,T01 40 Los belicosos hermanos Eevee,P:/TVBoomerang/Series/Pokemon/T01 40 Los belicosos hermanos Eevee.mp4,0,1342,1342,447.33,894.67,N,1
K0979,Pokemon,T01 41 Despierta Snorlax,P:/TVBoomerang/Series/Pokemon/T01 41 Despierta Snorlax.mp4,0,1342,1342,447.33,894.67,N,1
K0980,Pokemon,T01 42 Duelo en Ciudad Oscura,P:/TVBoomerang/Series/Pokemon/T01 42 Duelo en Ciudad Oscura.mp4,0,1342,1342,447.33,894.67,N,1
K0981,Pokemon,T01 43 La marcha del escuadron Exeggutor,P:/TVBoomerang/Series/Pokemon/T01 43 La marcha del escuadron Exeggutor.mp4,0,1341,1341,447,894,N,1
K0982,Pokemon,T01 44 El problema con Paras,P:/TVBoomerang/Series/Pokemon/T01 44 El problema con Paras.mp4,0,1342,1342,447.33,894.67,N,1
K0983,Pokemon,T01 45 La cancion de Jigglypuff,P:/TVBoomerang/Series/Pokemon/T01 45 La cancion de Jigglypuff.mp4,0,1341,1341,447,894,N,1
K0984,Pokemon,T01 46 El ataque de los Pokemon prehistoricos,P:/TVBoomerang/Series/Pokemon/T01 46 El ataque de los Pokemon prehistoricos.mp4,0,1342,1342,447.33,894.67,N,1
K0985,Pokemon,T01 47 Una operacion Chansey,P:/TVBoomerang/Series/Pokemon/T01 47 Una operacion Chansey.mp4,0,1341,1341,447,894,N,1
K0986,Pokemon,T01 48 Santo matrimonio!,P:/TVBoomerang/Series/Pokemon/T01 48 Santo matrimonio!.mp4,0,1342,1342,447.33,894.67,N,1
K0987,Pokemon,T01 49 Tan cerca y aun tan Farfetchd,P:/TVBoomerang/Series/Pokemon/T01 49 Tan cerca y aun tan Farfetchd.mp4,0,1342,1342,447.33,894.67,N,1
K0988,Pokemon,T01 50 Quien se queda con Togepi,P:/TVBoomerang/Series/Pokemon/T01 50 Quien se queda con Togepi.mp4,0,1341,1341,447,894,N,1
K0989,Pokemon,T01 51 El jardin secreto de Bulbasaur,P:/TVBoomerang/Series/Pokemon/T01 51 El jardin secreto de Bulbasaur.mp4,0,1342,1342,447.33,894.67,N,1
K0990,Pokemon,T01 52 Princesa contra princesa,P:/TVBoomerang/Series/Pokemon/T01 52 Princesa contra princesa.mp4,0,1312,1312,437.33,874.67,N,1
K0991,Pokemon,T01 53 El heroe perfecto,P:/TVBoomerang/Series/Pokemon/T01 53 El heroe perfecto.mp4,0,1312,1312,437.33,874.67,N,1
K0992,Pokemon,T01 54 El caso de la travesura K 9,P:/TVBoomerang/Series/Pokemon/T01 54 El caso de la travesura K 9.mp4,0,1342,1342,447.33,894.67,N,1
K0993,Pokemon,T01 55 Paparazzi de Pokemon,P:/TVBoomerang/Series/Pokemon/T01 55 Paparazzi de Pokemon.mp4,0,1342,1342,447.33,894.67,N,1
K0994,Pokemon,T01 56 El examen final,P:/TVBoomerang/Series/Pokemon/T01 56 El examen final.mp4,0,1342,1342,447.33,894.67,N,1
K0995,Pokemon,T01 57 El secreto del centro de crianzas,P:/TVBoomerang/Series/Pokemon/T01 57 El secreto del centro de crianzas.mp4,0,1342,1342,447.33,894.67,N,1
K0996,Pokemon,T01 58 Desciframe esto,P:/TVBoomerang/Series/Pokemon/T01 58 Desciframe esto.mp4,0,1311,1311,437,874,N,1
K0997,Pokemon,T01 59 Panico volcanico,P:/TVBoomerang/Series/Pokemon/T01 59 Panico volcanico.mp4,0,1417,1417,472.33,944.67,N,1
K0998,Pokemon,T01 60 El problema con Blastoise,P:/TVBoomerang/Series/Pokemon/T01 60 El problema con Blastoise.mp4,0,1416,1416,472,944,N,1
K0999,Pokemon,T01 61 Misty la sirena,P:/TVBoomerang/Series/Pokemon/T01 61 Misty la sirena.mp4,0,1357,1357,452.33,904.67,N,1
K1000,Pokemon,T01 62 Una historia de Clefairy,P:/TVBoomerang/Series/Pokemon/T01 62 Una historia de Clefairy.mp4,0,1357,1357,452.33,904.67,N,1
K1001,Pokemon,T01 63 La batalla por la medalla,P:/TVBoomerang/Series/Pokemon/T01 63 La batalla por la medalla.mp4,0,1357,1357,452.33,904.67,N,1
K1002,Pokemon,T01 64 La hora de Mr. Mime,P:/TVBoomerang/Series/Pokemon/T01 64 La hora de Mr. Mime.mp4,0,1356,1356,452,904,N,1
K1003,Pokemon,T01 66 Perdidos en la nieve!,P:/TVBoomerang/Series/Pokemon/T01 66 Perdidos en la nieve!.mp4,0,1291,1291,430.33,860.67,N,1
K1004,Pokemon,T01 67 Duelo en el Poke corral,P:/TVBoomerang/Series/Pokemon/T01 67 Duelo en el Poke corral.mp4,0,1357,1357,452.33,904.67,N,1
K1005,Pokemon,T01 68 La solucion de la evolucion,P:/TVBoomerang/Series/Pokemon/T01 68 La solucion de la evolucion.mp4,0,1357,1357,452.33,904.67,N,1
K1006,Pokemon,T01 69 La Pi Kahuna,P:/TVBoomerang/Series/Pokemon/T01 69 La Pi Kahuna.mp4,0,1358,1358,452.67,905.33,N,1
K1007,Pokemon,T01 70 Hagan espacio para Gloom!,P:/TVBoomerang/Series/Pokemon/T01 70 Hagan espacio para Gloom!.mp4,0,1357,1357,452.33,904.67,N,1
